kind,symbol,file,line,subsystem,risk,c_header
rust_export,mtproxy_ffi_net_connections_target_lookup_miss_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,206,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_free_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,212,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_destroy_target_transition,rust/mtproxy-ffi/src/net_connections/ffi.rs,225,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_create_target_transition,rust/mtproxy-ffi/src/net_connections/ffi.rs,245,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_connection_write_close_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,265,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_connection_timeout_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,277,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_fail_connection_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,286,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_free_connection_allocated_deltas,rust/mtproxy-ffi/src/net_connections/ffi.rs,298,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_close_connection_failure_deltas,rust/mtproxy-ffi/src/net_connections/ffi.rs,318,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_close_connection_has_isdh,rust/mtproxy-ffi/src/net_connections/ffi.rs,338,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_close_connection_basic_deltas,rust/mtproxy-ffi/src/net_connections/ffi.rs,347,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_close_connection_has_special,rust/mtproxy-ffi/src/net_connections/ffi.rs,375,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_close_connection_should_signal_special_aux,rust/mtproxy-ffi/src/net_connections/ffi.rs,381,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_alloc_connection_basic_type_policy,rust/mtproxy-ffi/src/net_connections/ffi.rs,398,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_alloc_connection_success_deltas,rust/mtproxy-ffi/src/net_connections/ffi.rs,420,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_alloc_connection_listener_flags,rust/mtproxy-ffi/src/net_connections/ffi.rs,454,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_alloc_connection_special_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,462,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_alloc_connection_failure_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,474,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_job_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,482,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_job_abort_error,rust/mtproxy-ffi/src/net_connections/ffi.rs,496,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_fail_socket_connection_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,502,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_alloc_socket_connection_plan,rust/mtproxy-ffi/src/net_connections/ffi.rs,513,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_free_plan,rust/mtproxy-ffi/src/net_connections/ffi.rs,536,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_conn_job_run_actions,rust/mtproxy-ffi/src/net_connections/ffi.rs,546,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_conn_job_ready_pending_should_promote_status,rust/mtproxy-ffi/src/net_connections/ffi.rs,552,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_conn_job_ready_pending_cas_failure_expected,rust/mtproxy-ffi/src/net_connections/ffi.rs,564,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_conn_job_alarm_should_call,rust/mtproxy-ffi/src/net_connections/ffi.rs,576,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_conn_job_abort_has_error,rust/mtproxy-ffi/src/net_connections/ffi.rs,590,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_conn_job_abort_should_close,rust/mtproxy-ffi/src/net_connections/ffi.rs,596,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_job_run_should_call_read_write,rust/mtproxy-ffi/src/net_connections/ffi.rs,604,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_job_run_should_signal_aux,rust/mtproxy-ffi/src/net_connections/ffi.rs,612,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_job_aux_should_update_epoll,rust/mtproxy-ffi/src/net_connections/ffi.rs,628,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_reader_should_run,rust/mtproxy-ffi/src/net_connections/ffi.rs,636,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_reader_io_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,642,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_writer_should_run,rust/mtproxy-ffi/src/net_connections/ffi.rs,658,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_writer_io_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,667,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_writer_should_call_ready_to_write,rust/mtproxy-ffi/src/net_connections/ffi.rs,691,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_writer_should_abort_on_stop,rust/mtproxy-ffi/src/net_connections/ffi.rs,707,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_read_write_connect_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,721,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_gateway_clear_flags,rust/mtproxy-ffi/src/net_connections/ffi.rs,729,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_socket_gateway_abort_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,738,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_listening_job_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,750,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_listening_init_fd_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,760,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_listening_init_update_max_connection,rust/mtproxy-ffi/src/net_connections/ffi.rs,769,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_listening_init_mode_policy,rust/mtproxy-ffi/src/net_connections/ffi.rs,781,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_connection_event_should_release,rust/mtproxy-ffi/src/net_connections/ffi.rs,796,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_connection_get_by_fd_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,810,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_connection_generation_matches,rust/mtproxy-ffi/src/net_connections/ffi.rs,824,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_check_conn_functions_default_mask,rust/mtproxy-ffi/src/net_connections/ffi.rs,839,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_check_conn_functions_accept_mask,rust/mtproxy-ffi/src/net_connections/ffi.rs,879,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_check_conn_functions_raw_policy,rust/mtproxy-ffi/src/net_connections/ffi.rs,896,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_pick_should_skip,rust/mtproxy-ffi/src/net_connections/ffi.rs,920,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_pick_should_select,rust/mtproxy-ffi/src/net_connections/ffi.rs,936,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_pick_should_incref,rust/mtproxy-ffi/src/net_connections/ffi.rs,956,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_job_boot_delay,rust/mtproxy-ffi/src/net_connections/ffi.rs,966,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_job_retry_delay,rust/mtproxy-ffi/src/net_connections/ffi.rs,972,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_job_should_run_tick,rust/mtproxy-ffi/src/net_connections/ffi.rs,978,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_job_update_mode,rust/mtproxy-ffi/src/net_connections/ffi.rs,992,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_job_post_tick_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,1000,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_job_finalize_free_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,1014,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_connection_write_close,rust/mtproxy-ffi/src/net_connections/ffi.rs,1022,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_set_connection_timeout,rust/mtproxy-ffi/src/net_connections/ffi.rs,1028,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_clear_connection_timeout,rust/mtproxy-ffi/src/net_connections/ffi.rs,1037,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_fail_connection,rust/mtproxy-ffi/src/net_connections/ffi.rs,1045,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_cpu_server_free_connection,rust/mtproxy-ffi/src/net_connections/ffi.rs,1051,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_cpu_server_close_connection,rust/mtproxy-ffi/src/net_connections/ffi.rs,1059,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_connection_event_incref,rust/mtproxy-ffi/src/net_connections/ffi.rs,1068,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_connection_get_by_fd,rust/mtproxy-ffi/src/net_connections/ffi.rs,1077,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_connection_get_by_fd_generation,rust/mtproxy-ffi/src/net_connections/ffi.rs,1085,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_server_check_ready_conn,rust/mtproxy-ffi/src/net_connections/ffi.rs,1094,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_server_noop,rust/mtproxy-ffi/src/net_connections/ffi.rs,1102,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_server_failed,rust/mtproxy-ffi/src/net_connections/ffi.rs,1108,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_server_flush,rust/mtproxy-ffi/src/net_connections/ffi.rs,1114,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_check_conn_functions,rust/mtproxy-ffi/src/net_connections/ffi.rs,1120,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_compute_next_reconnect_target,rust/mtproxy-ffi/src/net_connections/ffi.rs,1129,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_conn_target_get_connection,rust/mtproxy-ffi/src/net_connections/ffi.rs,1137,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_fail_socket_connection,rust/mtproxy-ffi/src/net_connections/ffi.rs,1146,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_do_connection_job,rust/mtproxy-ffi/src/net_connections/ffi.rs,1155,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_alloc_new_socket_connection,rust/mtproxy-ffi/src/net_connections/ffi.rs,1165,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_alloc_new_connection,rust/mtproxy-ffi/src/net_connections/ffi.rs,1174,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_net_server_socket_free,rust/mtproxy-ffi/src/net_connections/ffi.rs,1194,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_net_server_socket_reader,rust/mtproxy-ffi/src/net_connections/ffi.rs,1202,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_net_server_socket_writer,rust/mtproxy-ffi/src/net_connections/ffi.rs,1210,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_do_socket_connection_job,rust/mtproxy-ffi/src/net_connections/ffi.rs,1218,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_net_accept_new_connections,rust/mtproxy-ffi/src/net_connections/ffi.rs,1228,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_init_listening_connection_ext,rust/mtproxy-ffi/src/net_connections/ffi.rs,1236,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_init_listening_connection,rust/mtproxy-ffi/src/net_connections/ffi.rs,1248,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_init_listening_tcpv6_connection,rust/mtproxy-ffi/src/net_connections/ffi.rs,1258,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_destroy_dead_target_connections,rust/mtproxy-ffi/src/net_connections/ffi.rs,1269,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_create_new_connections,rust/mtproxy-ffi/src/net_connections/ffi.rs,1277,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_do_conn_target_job,rust/mtproxy-ffi/src/net_connections/ffi.rs,1285,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_clean_unused_target,rust/mtproxy-ffi/src/net_connections/ffi.rs,1295,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_destroy_target,rust/mtproxy-ffi/src/net_connections/ffi.rs,1303,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_create_target,rust/mtproxy-ffi/src/net_connections/ffi.rs,1312,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_free_target_core,rust/mtproxy-ffi/src/net_connections/ffi.rs,1321,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_insert_free_later_struct,rust/mtproxy-ffi/src/net_connections/ffi.rs,1327,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_free_later_act,rust/mtproxy-ffi/src/net_connections/ffi.rs,1333,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_do_listening_connection_job,rust/mtproxy-ffi/src/net_connections/ffi.rs,1339,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_net_server_socket_read_write,rust/mtproxy-ffi/src/net_connections/ffi.rs,1349,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_net_server_socket_read_write_gateway,rust/mtproxy-ffi/src/net_connections/ffi.rs,1357,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_am_get_memory_usage,rust/mtproxy-ffi/src/stats/core.rs,117,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_am_get_memory_stats,rust/mtproxy-ffi/src/stats/core.rs,161,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_register_stat_fun,rust/mtproxy-ffi/src/stats/core.rs,215,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_init,rust/mtproxy-ffi/src/stats/core.rs,257,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_alloc,rust/mtproxy-ffi/src/stats/core.rs,271,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_release,rust/mtproxy-ffi/src/stats/core.rs,292,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_prepare,rust/mtproxy-ffi/src/stats/core.rs,360,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_vprintf,rust/mtproxy-ffi/src/stats/core.rs,394,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_memory,rust/mtproxy-ffi/src/stats/core.rs,453,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_print_queries,rust/mtproxy-ffi/src/stats/core.rs,506,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_sum_i,rust/mtproxy-ffi/src/stats/core.rs,534,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_sum_ll,rust/mtproxy-ffi/src/stats/core.rs,556,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sb_sum_f,rust/mtproxy-ffi/src/stats/core.rs,578,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_sbp_print_date,rust/mtproxy-ffi/src/stats/core.rs,601,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_insert_conn,rust/mtproxy-ffi/src/net_rpc_targets/ffi.rs,9,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_delete_conn,rust/mtproxy-ffi/src/net_rpc_targets/ffi.rs,19,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_lookup_runtime,rust/mtproxy-ffi/src/net_rpc_targets/ffi.rs,29,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_choose_connection_runtime,rust/mtproxy-ffi/src/net_rpc_targets/ffi.rs,38,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_choose_random_connections_runtime,rust/mtproxy-ffi/src/net_rpc_targets/ffi.rs,46,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_targets_prepare_stat_runtime,rust/mtproxy-ffi/src/net_rpc_targets/ffi.rs,56,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_lookup,rust/mtproxy-ffi/src/net_rpc_targets/ffi.rs,65,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_lookup_hp,rust/mtproxy-ffi/src/net_rpc_targets/ffi.rs,74,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_lookup_target_runtime,rust/mtproxy-ffi/src/net_rpc_targets/ffi.rs,84,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_get_state_runtime,rust/mtproxy-ffi/src/net_rpc_targets/ffi.rs,93,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_sf_init_parse_options,rust/mtproxy-ffi/src/server_functions/ffi.rs,6,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_sf_parse_option_add,rust/mtproxy-ffi/src/server_functions/ffi.rs,21,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_sf_parse_option_alias,rust/mtproxy-ffi/src/server_functions/ffi.rs,33,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_sf_parse_option_long_alias,rust/mtproxy-ffi/src/server_functions/ffi.rs,38,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_sf_remove_parse_option,rust/mtproxy-ffi/src/server_functions/ffi.rs,46,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_sf_parse_usage,rust/mtproxy-ffi/src/server_functions/ffi.rs,51,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_sf_parse_engine_options_long,rust/mtproxy-ffi/src/server_functions/ffi.rs,56,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_sf_add_builtin_parse_options,rust/mtproxy-ffi/src/server_functions/ffi.rs,64,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_sf_ksignal,rust/mtproxy-ffi/src/server_functions/ffi.rs,69,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_sf_set_debug_handlers,rust/mtproxy-ffi/src/server_functions/ffi.rs,74,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_parse_memory_limit,rust/mtproxy-ffi/src/server_functions/ffi.rs,79,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_change_user_group,rust/mtproxy-ffi/src/server_functions/ffi.rs,84,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_change_user,rust/mtproxy-ffi/src/server_functions/ffi.rs,92,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_raise_file_rlimit,rust/mtproxy-ffi/src/server_functions/ffi.rs,97,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,rust_print_backtrace,rust/mtproxy-ffi/src/server_functions/ffi.rs,102,common,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,vv_tree_create,rust/mtproxy-ffi/src/vv_tree/core.rs,50,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,vv_tree_destroy,rust/mtproxy-ffi/src/vv_tree/core.rs,58,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,vv_tree_insert,rust/mtproxy-ffi/src/vv_tree/core.rs,66,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,vv_tree_lookup,rust/mtproxy-ffi/src/vv_tree/core.rs,80,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,vv_tree_delete,rust/mtproxy-ffi/src/vv_tree/core.rs,97,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,vv_tree_clear,rust/mtproxy-ffi/src/vv_tree/core.rs,107,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,vv_tree_count,rust/mtproxy-ffi/src/vv_tree/core.rs,116,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,vv_tree_traverse,rust/mtproxy-ffi/src/vv_tree/core.rs,125,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,tree_insert_connection,rust/mtproxy-ffi/src/vv_tree/core.rs,182,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,tree_delete_connection,rust/mtproxy-ffi/src/vv_tree/core.rs,197,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,tree_lookup_ptr_connection,rust/mtproxy-ffi/src/vv_tree/core.rs,220,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,tree_act_connection,rust/mtproxy-ffi/src/vv_tree/core.rs,237,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,tree_act_ex_connection,rust/mtproxy-ffi/src/vv_tree/core.rs,253,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,tree_act_ex2_connection,rust/mtproxy-ffi/src/vv_tree/core.rs,270,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,tree_act_ex3_connection,rust/mtproxy-ffi/src/vv_tree/core.rs,288,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,get_tree_ptr_connection,rust/mtproxy-ffi/src/vv_tree/core.rs,307,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,tree_free_connection,rust/mtproxy-ffi/src/vv_tree/core.rs,318,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,free_tree_ptr_connection,rust/mtproxy-ffi/src/vv_tree/core.rs,323,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_tree_acquire,rust/mtproxy-ffi/src/vv_tree/core.rs,372,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
